2019 Federal Election Senate First Preferences By Division By Candidate By Vote Type  [Please Note: These results are not final. Event:24310 Phase:PostElection Generated:2019-05-21T21:50:40 Cycle:b6ece63c-59a4-4b66-af5f-7bce769e872a Created:2019-05-21T21:49:17 Environment:PROD Site:CANBERRA Server:VTR01 Version:10.7.10.55954]
StateAb,DivisionID,DivisionNm,Ticket,BallotPosition,CandidateID,CandidateDetails,PartyName,PartyAb,Elected,HistoricElected,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes
NSW,133,Macquarie,O,2,32975,"YOUNG, Gary",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,0,0,0,0,0,0
NSW,133,Macquarie,O,3,32976,"SWANN, Paul",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,0,0,0,0,0,0
NSW,133,Macquarie,O,4,32978,"WHARTON, Ian",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,0,0,0,0,0,0
NSW,133,Macquarie,O,9998,0,Unapportioned,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,269,0,0,0,0,269
NSW,133,Macquarie,P,0,33816,P Ticket Votes,Christian Democratic Party (Fred Nile Group),CDP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,P,1,33078,"NILE, Silvana",Christian Democratic Party (Fred Nile Group),CDP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,P,2,33083,"WRIGHT, Annie",Christian Democratic Party (Fred Nile Group),CDP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,P,9998,0,Unapportioned,Christian Democratic Party (Fred Nile Group),CDP,N,N,1237,0,0,0,0,1237
NSW,133,Macquarie,Q,0,33794,Q Ticket Votes,Independents For Climate Action Now,ICAN,N,N,0,0,0,0,0,0
NSW,133,Macquarie,Q,1,32154,"BOWER, Rod",Independents For Climate Action Now,ICAN,N,N,0,0,0,0,0,0
NSW,133,Macquarie,Q,2,32159,"TAIT, Jim",Independents For Climate Action Now,ICAN,N,N,0,0,0,0,0,0
NSW,133,Macquarie,Q,3,32162,"SCHNEIDER, Annette",Independents For Climate Action Now,ICAN,N,N,0,0,0,0,0,0
NSW,133,Macquarie,Q,9998,0,Unapportioned,Independents For Climate Action Now,ICAN,N,N,322,0,0,0,0,322
NSW,133,Macquarie,R,0,33808,R Ticket Votes,Liberal Democrats,LDP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,R,1,32979,"SPENDER, Duncan",Liberal Democrats,LDP,N,Y,0,0,0,0,0,0
NSW,133,Macquarie,R,2,32980,"NEVILLE, Codie",Liberal Democrats,LDP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,R,9998,0,Unapportioned,Liberal Democrats,LDP,N,N,806,0,0,0,0,806
NSW,133,Macquarie,S,0,33791,S Ticket Votes,Pauline Hanson's One Nation,ON,N,N,0,0,0,0,0,0
NSW,133,Macquarie,S,1,32110,"McCULLOCH, Kate",Pauline Hanson's One Nation,ON,N,N,0,0,0,0,0,0
NSW,133,Macquarie,S,2,32111,"REED, Barry",Pauline Hanson's One Nation,ON,N,N,0,0,0,0,0,0
NSW,133,Macquarie,S,9998,0,Unapportioned,Pauline Hanson's One Nation,ON,N,N,2698,0,0,0,0,2698
NSW,133,Macquarie,T,0,33795,T Ticket Votes,The Women's Party,TWP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,T,1,32136,"De VENDRE, Divvi",The Women's Party,TWP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,T,2,32138,"LLOYD, Penelope",The Women's Party,TWP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,T,9998,0,Unapportioned,The Women's Party,TWP,N,N,143,0,0,0,0,143
NSW,133,Macquarie,U,0,33810,U Ticket Votes,Seniors United Party of Australia,SUN,N,N,0,0,0,0,0,0
NSW,133,Macquarie,U,1,32984,"GERANTONIS, Paul",Seniors United Party of Australia,SUN,N,N,0,0,0,0,0,0
NSW,133,Macquarie,U,2,32987,"DUCKER, Helen",Seniors United Party of Australia,SUN,N,N,0,0,0,0,0,0
NSW,133,Macquarie,U,9998,0,Unapportioned,Seniors United Party of Australia,SUN,N,N,47,0,0,0,0,47
NSW,133,Macquarie,V,0,33812,V Ticket Votes,Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,V,1,33015,"PHILLIPS, Richard",Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,V,2,33017,"DAVIS, John",Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,V,9998,0,Unapportioned,Socialist Equality Party,SEP,N,N,19,0,0,0,0,19
NSW,133,Macquarie,W,0,33811,W Ticket Votes,Australian Workers Party,AWP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,W,1,33000,"PTOLEMY, Mark",Australian Workers Party,AWP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,W,2,33005,"NGUYEN, Maria",Australian Workers Party,AWP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,W,9998,0,Unapportioned,Australian Workers Party,AWP,N,N,100,0,0,0,0,100
NSW,133,Macquarie,X,0,33814,X Ticket Votes,Australian Better Families,ABFA,N,N,0,0,0,0,0,0
NSW,133,Macquarie,X,1,33024,"DRURY, Jewell",Australian Better Families,ABFA,N,N,0,0,0,0,0,0
NSW,133,Macquarie,X,2,33039,"MOUJALLI, Peter",Australian Better Families,ABFA,N,N,0,0,0,0,0,0
NSW,133,Macquarie,X,9998,0,Unapportioned,Australian Better Families,ABFA,N,N,58,0,0,0,0,58
NSW,133,Macquarie,Y,0,33798,Y Ticket Votes,Involuntary Medication Objectors (Vaccination/Fluoride) Party,IMO,N,N,0,0,0,0,0,0
NSW,133,Macquarie,Y,1,33312,"O'NEILL, Michael",Involuntary Medication Objectors (Vaccination/Fluoride) Party,IMO,N,N,0,0,0,0,0,0
NSW,133,Macquarie,Y,2,33315,"BURNUM BURNUM, Marelle",Involuntary Medication Objectors (Vaccination/Fluoride) Party,IMO,N,N,0,0,0,0,0,0
NSW,133,Macquarie,Y,9998,0,Unapportioned,Involuntary Medication Objectors (Vaccination/Fluoride) Party,IMO,N,N,76,0,0,0,0,76
NSW,133,Macquarie,Z,0,33802,Z Ticket Votes,United Australia Party,UAPP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,Z,1,32933,"BURSTON, Brian",United Australia Party,UAPP,N,Y,0,0,0,0,0,0
NSW,133,Macquarie,Z,2,32935,"BERNIER, Christine Pamela",United Australia Party,UAPP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,Z,3,32939,"MOORE, Wayne",United Australia Party,UAPP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,Z,9998,0,Unapportioned,United Australia Party,UAPP,N,N,770,0,0,0,0,770
NSW,133,Macquarie,AA,0,33819,AA Ticket Votes,Democratic Labour Party,DLP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AA,1,33424,"HANNA, Daniel John",Democratic Labour Party,DLP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AA,2,33427,"O'BRIEN, Benedict Raymond Thomas",Democratic Labour Party,DLP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AA,9998,0,Unapportioned,Democratic Labour Party,DLP,N,N,264,0,0,0,0,264
NSW,133,Macquarie,AB,0,33792,AB Ticket Votes,Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AB,1,32123,"DEBENHAM, Nick",Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AB,2,32126,"FORSYTH, Guy",Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AB,9998,0,Unapportioned,Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,67,0,0,0,0,67
NSW,133,Macquarie,AC,0,33799,AC Ticket Votes,Animal Justice Party,AJP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AC,1,32897,"POLLARD, Angela",Animal Justice Party,AJP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AC,2,32905,"DELLO-IACOVO, Michael Armando",Animal Justice Party,AJP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AC,3,32913,"BELLENGER, Carol",Animal Justice Party,AJP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AC,9998,0,Unapportioned,Animal Justice Party,AJP,N,N,1115,0,0,0,0,1115
NSW,133,Macquarie,AD,0,33820,AD Ticket Votes,VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AD,1,33401,"RUSHTON, Ben",VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AD,2,33405,"COTTERILL, Joanne",VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AD,9998,0,Unapportioned,VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,53,0,0,0,0,53
NSW,133,Macquarie,AE,0,33805,AE Ticket Votes,Science Party,FUT,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AE,1,32777,"LEONG, Andrea",Science Party,FUT,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AE,2,32790,"SLAVICH, Eve",Science Party,FUT,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AE,3,32803,"FURNESS, Peter",Science Party,FUT,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AE,4,32816,"PARKER, Greg",Science Party,FUT,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AE,9998,0,Unapportioned,Science Party,FUT,N,N,222,0,0,0,0,222
NSW,133,Macquarie,AF,0,33793,AF Ticket Votes,Citizens Electoral Council,CEC,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AF,1,32141,"LAWLER, Ann",Citizens Electoral Council,CEC,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AF,2,32142,"BUTLER, Robert",Citizens Electoral Council,CEC,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AF,9998,0,Unapportioned,Citizens Electoral Council,CEC,N,N,11,0,0,0,0,11
NSW,133,Macquarie,AG,0,33807,AG Ticket Votes,Sustainable Australia,SPP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AG,1,32971,"BOURKE, William",Sustainable Australia,SPP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AG,2,32972,"GRZIC, Warren",Sustainable Australia,SPP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AG,9998,0,Unapportioned,Sustainable Australia,SPP,N,N,326,0,0,0,0,326
NSW,133,Macquarie,AH,0,33801,AH Ticket Votes,Australian Democrats,AUD,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AH,1,32662,"MAILLER, Pete",Australian Democrats,AUD,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AH,2,32673,"BUCKMAN, Chris",Australian Democrats,AUD,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AH,9998,0,Unapportioned,Australian Democrats,AUD,N,N,134,0,0,0,0,134
NSW,133,Macquarie,AI,0,33790,AI Ticket Votes,The Small Business Party,TSBP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AI,1,32112,"VITHOULKAS, Angela",The Small Business Party,TSBP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AI,2,32113,"DOUSKOU, Fiona",The Small Business Party,TSBP,N,N,0,0,0,0,0,0
NSW,133,Macquarie,AI,9998,0,Unapportioned,The Small Business Party,TSBP,N,N,148,0,0,0,0,148
NSW,133,Macquarie,UG,1,33659,"CARMICHAEL, John William",Independent,IND,N,N,3,0,0,0,0,3
NSW,133,Macquarie,UG,2,32363,"HADDAD, Chifley",Independent,IND,N,N,0,0,0,0,0,0
NSW,133,Macquarie,UG,3,32078,"BAKER, Phil",Independent,IND,N,N,2,0,0,0,0,2
NSW,133,Macquarie,UG,4,33667,"DOYLE, Graeme Barry",Independent,IND,N,N,1,0,0,0,0,1
NSW,133,Macquarie,UG,5,33666,"ROMANOUS, John John",Independent,IND,N,N,3,0,0,0,0,3
NSW,133,Macquarie,UG,6,33662,"FARAJ, Hussein",Independent,IND,N,N,1,0,0,0,0,1
NSW,133,Macquarie,UG,7,33154,"BARBER, Russell",Love Australia or Leave,LAOL,N,N,2,0,0,0,0,2
NSW,133,Macquarie,UG,8,33126,"LAZARUS, Sandra",Independent,IND,N,N,1,0,0,0,0,1
NSW,133,Macquarie,UG,9,33665,"WAGNER, Glenn",Independent,IND,N,N,0,0,0,0,0,0
NSW,133,Macquarie,UG,10,33664,"O'BRIEN, David J",Independent,IND,N,N,0,0,0,0,0,0
NSW,133,Macquarie,UG,11,33655,"BELL, Wayne Lyndsay",Independent,IND,N,N,1,0,0,0,0,1
NSW,133,Macquarie,UG,12,32173,"KIRKWOOD, Michael",Independent,IND,N,N,0,0,0,0,0,0
NSW,133,Macquarie,UG,13,32177,"JOHNSTONE, Pamela",Independent,IND,N,N,4,0,0,0,0,4
NSW,133,Macquarie,UG,14,33627,"CROSSMAN, Carolyn J",Independent,IND,N,N,5,0,0,0,0,5
NSW,315,McMahon,A,0,33821,A Ticket Votes,Rise Up Australia Party,RUA,N,N,233,0,0,0,0,233
NSW,315,McMahon,A,1,33408,"NICHOLS, Maree",Rise Up Australia Party,RUA,N,N,0,0,0,0,0,0
NSW,315,McMahon,A,2,33412,"SHIGROV, Vladimir",Rise Up Australia Party,RUA,N,N,0,0,0,0,0,0
NSW,315,McMahon,A,3,33418,"TOOP, Leo",Rise Up Australia Party,RUA,N,N,0,0,0,0,0,0
NSW,315,McMahon,A,9998,0,Unapportioned,Rise Up Australia Party,RUA,N,N,404,0,0,0,0,404
NSW,315,McMahon,B,0,33823,B Ticket Votes,Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,151,0,0,0,0,151
NSW,315,McMahon,B,1,33634,"KATELARIS, Andrew",Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,0,0,0,0,0,0
NSW,315,McMahon,B,2,33636,"BALDERSTONE, Michael",Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,0,0,0,0,0,0
NSW,315,McMahon,B,9998,0,Unapportioned,Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,935,0,0,0,0,935
NSW,315,McMahon,C,0,33809,C Ticket Votes,Health Australia Party,NMP,N,N,94,0,0,0,0,94
NSW,315,McMahon,C,1,32981,"KNIGHT, Molly",Health Australia Party,NMP,N,N,0,0,0,0,0,0
NSW,315,McMahon,C,2,32994,"FAIRBAIRN, Jason",Health Australia Party,NMP,N,N,0,0,0,0,0,0
NSW,315,McMahon,C,9998,0,Unapportioned,Health Australia Party,NMP,N,N,265,0,0,0,0,265
NSW,315,McMahon,D,0,33813,D Ticket Votes,Liberal & Nationals,LPNP,N,N,2367,0,0,0,0,2367
NSW,315,McMahon,D,1,33033,"HUGHES, Hollie",Liberal,LP,N,N,0,0,0,0,0,0
NSW,315,McMahon,D,2,33051,"BRAGG, Andrew",Liberal,LP,N,N,0,0,0,0,0,0
NSW,315,McMahon,D,3,33055,"DAVEY, Perin",The Nationals,NP,N,N,0,0,0,0,0,0
NSW,315,McMahon,D,4,33058,"MOLAN, Jim",Liberal,LP,N,Y,0,0,0,0,0,0
NSW,315,McMahon,D,5,33071,"FARRAWAY, Sam",The Nationals,NP,N,N,0,0,0,0,0,0
NSW,315,McMahon,D,6,33062,"FENELEY, Michael",Liberal,LP,N,N,0,0,0,0,0,0
NSW,315,McMahon,D,9998,0,Unapportioned,Liberal & Nationals,LPNP,N,N,16868,0,0,0,0,16868
NSW,315,McMahon,E,0,33822,E Ticket Votes,Pirate Party,PIR,N,N,31,0,0,0,0,31
NSW,315,McMahon,E,1,33544,"AUGUST, John",Pirate Party,PIR,N,N,0,0,0,0,0,0
NSW,315,McMahon,E,2,33546,"JOYCE, Sara",Pirate Party,PIR,N,N,0,0,0,0,0,0
NSW,315,McMahon,E,9998,0,Unapportioned,Pirate Party,PIR,N,N,146,0,0,0,0,146
NSW,315,McMahon,F,0,33797,F Ticket Votes,Affordable Housing Party,AAHP,N,N,57,0,0,0,0,57
NSW,315,McMahon,F,1,32180,"POTTS, Andrew",Affordable Housing Party,AAHP,N,N,0,0,0,0,0,0
NSW,315,McMahon,F,2,32182,"ZIEBELL, Anthony John",Affordable Housing Party,AAHP,N,N,0,0,0,0,0,0
NSW,315,McMahon,F,9998,0,Unapportioned,Affordable Housing Party,AAHP,N,N,175,0,0,0,0,175
NSW,315,McMahon,G,0,33800,G Ticket Votes,The Greens,GRN,N,N,266,0,0,0,0,266
NSW,315,McMahon,G,1,32442,"FARUQI, Mehreen",The Greens,GRN,N,Y,0,0,0,0,0,0
NSW,315,McMahon,G,2,32448,"JACOBS, Rachael",The Greens,GRN,N,N,0,0,0,0,0,0
NSW,315,McMahon,G,3,32456,"STEER, Louise",The Greens,GRN,N,N,0,0,0,0,0,0
NSW,315,McMahon,G,4,32457,"CLARK, Philippa",The Greens,GRN,N,N,0,0,0,0,0,0
NSW,315,McMahon,G,5,32460,"CHIA, Roz",The Greens,GRN,N,N,0,0,0,0,0,0
NSW,315,McMahon,G,6,32462,"ELLSMORE, Sylvie",The Greens,GRN,N,N,0,0,0,0,0,0
NSW,315,McMahon,G,9998,0,Unapportioned,The Greens,GRN,N,N,2144,0,0,0,0,2144
NSW,315,McMahon,H,0,33804,H Ticket Votes,"Shooters, Fishers and Farmers",ASP,N,N,73,0,0,0,0,73
NSW,315,McMahon,H,1,32748,"COOKE, Brett","Shooters, Fishers and Farmers",ASP,N,N,0,0,0,0,0,0
NSW,315,McMahon,H,2,32755,"BORSAK, Wayne","Shooters, Fishers and Farmers",ASP,N,N,0,0,0,0,0,0
NSW,315,McMahon,H,9998,0,Unapportioned,"Shooters, Fishers and Farmers",ASP,N,N,659,0,0,0,0,659
NSW,315,McMahon,I,0,33817,I Ticket Votes,Australian People's Party,APEP,N,N,66,0,0,0,0,66
NSW,315,McMahon,I,1,33231,"GEORGANTIS, Steven",Australian People's Party,APEP,N,N,0,0,0,0,0,0
NSW,315,McMahon,I,2,33239,"TSANGARIS, Susan",Australian People's Party,APEP,N,N,0,0,0,0,0,0
NSW,315,McMahon,I,9998,0,Unapportioned,Australian People's Party,APEP,N,N,160,0,0,0,0,160
NSW,315,McMahon,J,0,33815,J Ticket Votes,Labor/Country Labor,ALPC,N,N,5834,0,0,0,0,5834
NSW,315,McMahon,J,1,33434,"SHELDON, Tony",Labor,ALP,N,N,0,0,0,0,0,0
NSW,315,McMahon,J,2,33439,"AYRES, Tim",Labor,ALP,N,N,0,0,0,0,0,0
NSW,315,McMahon,J,3,33441,"LI, Jason Yat-Sen",Labor,ALP,N,N,0,0,0,0,0,0
NSW,315,McMahon,J,4,33443,"PENGELLY, Simonne",Labor,ALP,N,N,0,0,0,0,0,0
NSW,315,McMahon,J,5,33447,"CHANDRALA, Aruna",Labor,ALP,N,N,0,0,0,0,0,0
NSW,315,McMahon,J,6,33472,"SHEAHAN, Charlie",Country Labor,CLR,N,N,0,0,0,0,0,0
NSW,315,McMahon,J,9998,0,Unapportioned,Labor/Country Labor,ALPC,N,N,17467,0,0,0,0,17467
NSW,315,McMahon,K,0,33803,K Ticket Votes,Socialist Alliance,SAL,N,N,29,0,0,0,0,29
NSW,315,McMahon,K,1,32697,"PRICE, Susan",Socialist Alliance,SAL,N,N,0,0,0,0,0,0
NSW,315,McMahon,K,2,32704,"McALEAR, Joel",Socialist Alliance,SAL,N,N,0,0,0,0,0,0
NSW,315,McMahon,K,9998,0,Unapportioned,Socialist Alliance,SAL,N,N,52,0,0,0,0,52
NSW,315,McMahon,L,0,33796,L Ticket Votes,The Together Party,TTP,N,N,22,0,0,0,0,22
NSW,315,McMahon,L,1,32344,"SWIVEL, Mark",The Together Party,TTP,N,N,0,0,0,0,0,0
NSW,315,McMahon,L,2,32362,"KINKEAD, Belinda",The Together Party,TTP,N,N,0,0,0,0,0,0
NSW,315,McMahon,L,3,32378,"McDOWELL, Kate",The Together Party,TTP,N,N,0,0,0,0,0,0
NSW,315,McMahon,L,9998,0,Unapportioned,The Together Party,TTP,N,N,43,0,0,0,0,43
NSW,315,McMahon,M,0,33789,M Ticket Votes,Australian Conservatives,ACP,N,N,79,0,0,0,0,79
NSW,315,McMahon,M,1,32115,"YORK, Sophie",Australian Conservatives,ACP,N,N,0,0,0,0,0,0
NSW,315,McMahon,M,2,32119,"BOSI, Riccardo",Australian Conservatives,ACP,N,N,0,0,0,0,0,0
NSW,315,McMahon,M,9998,0,Unapportioned,Australian Conservatives,ACP,N,N,204,0,0,0,0,204
NSW,315,McMahon,N,0,33818,N Ticket Votes,The Great Australian Party,GAP,N,N,23,0,0,0,0,23
NSW,315,McMahon,N,1,33282,"HOPKINS, Matthew",The Great Australian Party,GAP,N,N,0,0,0,0,0,0
NSW,315,McMahon,N,2,33301,"BURGE, Karen",The Great Australian Party,GAP,N,N,0,0,0,0,0,0
NSW,315,McMahon,N,9998,0,Unapportioned,The Great Australian Party,GAP,N,N,68,0,0,0,0,68
NSW,315,McMahon,O,0,33806,O Ticket Votes,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,33,0,0,0,0,33
NSW,315,McMahon,O,1,32973,"THOMSON, Carolyn",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,0,0,0,0,0,0
NSW,315,McMahon,O,2,32975,"YOUNG, Gary",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,0,0,0,0,0,0
NSW,315,McMahon,O,3,32976,"SWANN, Paul",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,0,0,0,0,0,0
NSW,315,McMahon,O,4,32978,"WHARTON, Ian",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,0,0,0,0,0,0
NSW,315,McMahon,O,9998,0,Unapportioned,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,147,0,0,0,0,147
NSW,315,McMahon,P,0,33816,P Ticket Votes,Christian Democratic Party (Fred Nile Group),CDP,N,N,364,0,0,0,0,364
NSW,315,McMahon,P,1,33078,"NILE, Silvana",Christian Democratic Party (Fred Nile Group),CDP,N,N,0,0,0,0,0,0
NSW,315,McMahon,P,2,33083,"WRIGHT, Annie",Christian Democratic Party (Fred Nile Group),CDP,N,N,0,0,0,0,0,0
NSW,315,McMahon,P,9998,0,Unapportioned,Christian Democratic Party (Fred Nile Group),CDP,N,N,1121,0,0,0,0,1121
NSW,315,McMahon,Q,0,33794,Q Ticket Votes,Independents For Climate Action Now,ICAN,N,N,14,0,0,0,0,14
NSW,315,McMahon,Q,1,32154,"BOWER, Rod",Independents For Climate Action Now,ICAN,N,N,0,0,0,0,0,0
NSW,315,McMahon,Q,2,32159,"TAIT, Jim",Independents For Climate Action Now,ICAN,N,N,0,0,0,0,0,0
NSW,315,McMahon,Q,3,32162,"SCHNEIDER, Annette",Independents For Climate Action Now,ICAN,N,N,0,0,0,0,0,0
NSW,315,McMahon,Q,9998,0,Unapportioned,Independents For Climate Action Now,ICAN,N,N,98,0,0,0,0,98
NSW,315,McMahon,R,0,33808,R Ticket Votes,Liberal Democrats,LDP,N,N,283,0,0,0,0,283
NSW,315,McMahon,R,1,32979,"SPENDER, Duncan",Liberal Democrats,LDP,N,Y,0,0,0,0,0,0
NSW,315,McMahon,R,2,32980,"NEVILLE, Codie",Liberal Democrats,LDP,N,N,0,0,0,0,0,0
NSW,315,McMahon,R,9998,0,Unapportioned,Liberal Democrats,LDP,N,N,1252,0,0,0,0,1252
NSW,315,McMahon,S,0,33791,S Ticket Votes,Pauline Hanson's One Nation,ON,N,N,586,0,0,0,0,586
NSW,315,McMahon,S,1,32110,"McCULLOCH, Kate",Pauline Hanson's One Nation,ON,N,N,0,0,0,0,0,0
NSW,315,McMahon,S,2,32111,"REED, Barry",Pauline Hanson's One Nation,ON,N,N,0,0,0,0,0,0
NSW,315,McMahon,S,9998,0,Unapportioned,Pauline Hanson's One Nation,ON,N,N,2626,0,0,0,0,2626
NSW,315,McMahon,T,0,33795,T Ticket Votes,The Women's Party,TWP,N,N,36,0,0,0,0,36
NSW,315,McMahon,T,1,32136,"De VENDRE, Divvi",The Women's Party,TWP,N,N,0,0,0,0,0,0
NSW,315,McMahon,T,2,32138,"LLOYD, Penelope",The Women's Party,TWP,N,N,0,0,0,0,0,0
NSW,315,McMahon,T,9998,0,Unapportioned,The Women's Party,TWP,N,N,153,0,0,0,0,153
NSW,315,McMahon,U,0,33810,U Ticket Votes,Seniors United Party of Australia,SUN,N,N,7,0,0,0,0,7
NSW,315,McMahon,U,1,32984,"GERANTONIS, Paul",Seniors United Party of Australia,SUN,N,N,0,0,0,0,0,0
NSW,315,McMahon,U,2,32987,"DUCKER, Helen",Seniors United Party of Australia,SUN,N,N,0,0,0,0,0,0
NSW,315,McMahon,U,9998,0,Unapportioned,Seniors United Party of Australia,SUN,N,N,51,0,0,0,0,51
NSW,315,McMahon,V,0,33812,V Ticket Votes,Socialist Equality Party,SEP,N,N,8,0,0,0,0,8
NSW,315,McMahon,V,1,33015,"PHILLIPS, Richard",Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
NSW,315,McMahon,V,2,33017,"DAVIS, John",Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
NSW,315,McMahon,V,9998,0,Unapportioned,Socialist Equality Party,SEP,N,N,26,0,0,0,0,26
NSW,315,McMahon,W,0,33811,W Ticket Votes,Australian Workers Party,AWP,N,N,20,0,0,0,0,20
NSW,315,McMahon,W,1,33000,"PTOLEMY, Mark",Australian Workers Party,AWP,N,N,0,0,0,0,0,0
NSW,315,McMahon,W,2,33005,"NGUYEN, Maria",Australian Workers Party,AWP,N,N,0,0,0,0,0,0
NSW,315,McMahon,W,9998,0,Unapportioned,Australian Workers Party,AWP,N,N,69,0,0,0,0,69
NSW,315,McMahon,X,0,33814,X Ticket Votes,Australian Better Families,ABFA,N,N,21,0,0,0,0,21
NSW,315,McMahon,X,1,33024,"DRURY, Jewell",Australian Better Families,ABFA,N,N,0,0,0,0,0,0
NSW,315,McMahon,X,2,33039,"MOUJALLI, Peter",Australian Better Families,ABFA,N,N,0,0,0,0,0,0
NSW,315,McMahon,X,9998,0,Unapportioned,Australian Better Families,ABFA,N,N,68,0,0,0,0,68
NSW,315,McMahon,Y,0,33798,Y Ticket Votes,Involuntary Medication Objectors (Vaccination/Fluoride) Party,IMO,N,N,10,0,0,0,0,10
NSW,315,McMahon,Y,1,33312,"O'NEILL, Michael",Involuntary Medication Objectors (Vaccination/Fluoride) Party,IMO,N,N,0,0,0,0,0,0
NSW,315,McMahon,Y,2,33315,"BURNUM BURNUM, Marelle",Involuntary Medication Objectors (Vaccination/Fluoride) Party,IMO,N,N,0,0,0,0,0,0
NSW,315,McMahon,Y,9998,0,Unapportioned,Involuntary Medication Objectors (Vaccination/Fluoride) Party,IMO,N,N,60,0,0,0,0,60
NSW,315,McMahon,Z,0,33802,Z Ticket Votes,United Australia Party,UAPP,N,N,103,0,0,0,0,103
NSW,315,McMahon,Z,1,32933,"BURSTON, Brian",United Australia Party,UAPP,N,Y,0,0,0,0,0,0
NSW,315,McMahon,Z,2,32935,"BERNIER, Christine Pamela",United Australia Party,UAPP,N,N,0,0,0,0,0,0
NSW,315,McMahon,Z,3,32939,"MOORE, Wayne",United Australia Party,UAPP,N,N,0,0,0,0,0,0
NSW,315,McMahon,Z,9998,0,Unapportioned,United Australia Party,UAPP,N,N,609,0,0,0,0,609
