2019 Federal Election House of Representatives Two Candidate Preferred Flow of Preferences By Division [Event:24310 Phase:FinalResults Generated:2019-07-30T11:10:54 Cycle:02109509-c159-4199-88f6-389818be8a1c Created:2019-07-26T10:57:31 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.7.17.56581]
StateAb,DivisionID,DivisionNm,FromCandidateID,FromCandidatePartyAb,FromCandidatePartyNm,FromCandidateSurname,FromCandidateGivenNm,FromCandidateBallotPosition,ToCandidateID,ToCandidatePartyAb,ToCandidatePartyNm,ToCandidateSurname,ToCandidateGivenNm,ToCandidateBallotPosition,TransferCount,TransferPercentage
QLD,158,Dawson,32852,KAP,Katter's Australian Party (KAP),BUNYAN,Brendan,6,33299,LNP,Liberal National Party of Queensland,CHRISTENSEN,George,4,3436,61.15
QLD,158,Dawson,33250,GRN,The Greens,LINDENBERG,Imogen,7,32865,ALP,Australian Labor Party,HASSAN,Belinda,5,3160,78.82
QLD,158,Dawson,33250,GRN,The Greens,LINDENBERG,Imogen,7,33299,LNP,Liberal National Party of Queensland,CHRISTENSEN,George,4,849,21.18
QLD,158,Dawson,33568,IND,Independent,QUEENAN,Lachlan,8,32865,ALP,Australian Labor Party,HASSAN,Belinda,5,1315,53.07
QLD,158,Dawson,33568,IND,Independent,QUEENAN,Lachlan,8,33299,LNP,Liberal National Party of Queensland,CHRISTENSEN,George,4,1163,46.93
QLD,158,Dawson,32910,UAPP,United Australia Party,THOMPSON,Colin Richard,9,32865,ALP,Australian Labor Party,HASSAN,Belinda,5,1217,27.94
QLD,158,Dawson,32910,UAPP,United Australia Party,THOMPSON,Colin Richard,9,33299,LNP,Liberal National Party of Queensland,CHRISTENSEN,George,4,3138,72.06
QLD,252,Dickson,0,,,First Preferences,,0,32949,ALP,Australian Labor Party,FRANCE,Ali,3,30370,40.55
QLD,252,Dickson,0,,,First Preferences,,0,33273,LNP,Liberal National Party of Queensland,DUTTON,Peter,2,44528,59.45
QLD,252,Dickson,33217,GRN,The Greens,COYNE,Benedict,1,32949,ALP,Australian Labor Party,FRANCE,Ali,3,7995,82.64
QLD,252,Dickson,33217,GRN,The Greens,COYNE,Benedict,1,33273,LNP,Liberal National Party of Queensland,DUTTON,Peter,2,1680,17.36
QLD,252,Dickson,28148,IND,Independent,PROHASKA,Thor,4,32949,ALP,Australian Labor Party,FRANCE,Ali,3,1378,59.86
QLD,252,Dickson,28148,IND,Independent,PROHASKA,Thor,4,33273,LNP,Liberal National Party of Queensland,DUTTON,Peter,2,924,40.14
QLD,252,Dickson,32879,UAPP,United Australia Party,AUSTIN,Steve,5,32949,ALP,Australian Labor Party,FRANCE,Ali,3,786,36.12
QLD,252,Dickson,32879,UAPP,United Australia Party,AUSTIN,Steve,5,33273,LNP,Liberal National Party of Queensland,DUTTON,Peter,2,1390,63.88
QLD,252,Dickson,32547,ON,Pauline Hanson's One Nation,HALLIWELL,Carrol,6,32949,ALP,Australian Labor Party,FRANCE,Ali,3,1938,38.59
QLD,252,Dickson,32547,ON,Pauline Hanson's One Nation,HALLIWELL,Carrol,6,33273,LNP,Liberal National Party of Queensland,DUTTON,Peter,2,3084,61.41
QLD,252,Dickson,33152,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,SIMPSON,Richelle,7,32949,ALP,Australian Labor Party,FRANCE,Ali,3,297,28.45
QLD,252,Dickson,33152,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,SIMPSON,Richelle,7,33273,LNP,Liberal National Party of Queensland,DUTTON,Peter,2,747,71.55
QLD,252,Dickson,32190,AJP,Animal Justice Party,BROHMAN,Maureen,8,32949,ALP,Australian Labor Party,FRANCE,Ali,3,1216,66.41
QLD,252,Dickson,32190,AJP,Animal Justice Party,BROHMAN,Maureen,8,33273,LNP,Liberal National Party of Queensland,DUTTON,Peter,2,615,33.59
QLD,159,Fadden,0,,,First Preferences,,0,32812,ALP,Australian Labor Party,STANTON,Luz,2,21882,31.6
QLD,159,Fadden,0,,,First Preferences,,0,33202,LNP,Liberal National Party of Queensland,ROBERT,Stuart,6,47359,68.4
QLD,159,Fadden,33520,LDP,Liberal Democrats,WELCH,Jake,1,32812,ALP,Australian Labor Party,STANTON,Luz,2,1554,35.39
QLD,159,Fadden,33520,LDP,Liberal Democrats,WELCH,Jake,1,33202,LNP,Liberal National Party of Queensland,ROBERT,Stuart,6,2837,64.61
QLD,159,Fadden,32546,ON,Pauline Hanson's One Nation,EATHER,Darren,3,32812,ALP,Australian Labor Party,STANTON,Luz,2,3091,37.09
QLD,159,Fadden,32546,ON,Pauline Hanson's One Nation,EATHER,Darren,3,33202,LNP,Liberal National Party of Queensland,ROBERT,Stuart,6,5243,62.91
QLD,159,Fadden,33236,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,BARBER,Allan,4,32812,ALP,Australian Labor Party,STANTON,Luz,2,434,28.35
QLD,159,Fadden,33236,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,BARBER,Allan,4,33202,LNP,Liberal National Party of Queensland,ROBERT,Stuart,6,1097,71.65
QLD,159,Fadden,33147,GRN,The Greens,TURNER,Scott,5,32812,ALP,Australian Labor Party,STANTON,Luz,2,6417,73.36
QLD,159,Fadden,33147,GRN,The Greens,TURNER,Scott,5,33202,LNP,Liberal National Party of Queensland,ROBERT,Stuart,6,2330,26.64
QLD,159,Fadden,32891,UAPP,United Australia Party,KRISCHKER,Mara,7,32812,ALP,Australian Labor Party,STANTON,Luz,2,1447,29.13
QLD,159,Fadden,32891,UAPP,United Australia Party,KRISCHKER,Mara,7,33202,LNP,Liberal National Party of Queensland,ROBERT,Stuart,6,3521,70.87
QLD,160,Fairfax,0,,,First Preferences,,0,32824,ALP,Australian Labor Party,McGLONE,Julie,9,20976,30.21
QLD,160,Fairfax,0,,,First Preferences,,0,33284,LNP,Liberal National Party of Queensland,O'BRIEN,Ted,4,48451,69.79
QLD,160,Fairfax,32918,UAPP,United Australia Party,COWLING,Kylie Natasha,1,32824,ALP,Australian Labor Party,McGLONE,Julie,9,816,27.32
QLD,160,Fairfax,32918,UAPP,United Australia Party,COWLING,Kylie Natasha,1,33284,LNP,Liberal National Party of Queensland,O'BRIEN,Ted,4,2171,72.68
QLD,160,Fairfax,33361,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,RYAN,Jake Luke,2,32824,ALP,Australian Labor Party,McGLONE,Julie,9,285,18.97
QLD,160,Fairfax,33361,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,RYAN,Jake Luke,2,33284,LNP,Liberal National Party of Queensland,O'BRIEN,Ted,4,1217,81.03
QLD,160,Fairfax,33198,GRN,The Greens,ETHERIDGE,Sue,3,32824,ALP,Australian Labor Party,McGLONE,Julie,9,9497,77.27
QLD,160,Fairfax,33198,GRN,The Greens,ETHERIDGE,Sue,3,33284,LNP,Liberal National Party of Queensland,O'BRIEN,Ted,4,2794,22.73
QLD,160,Fairfax,32614,SPP,Sustainable Australia,BELCHER,Richard,5,32824,ALP,Australian Labor Party,McGLONE,Julie,9,720,51.06
QLD,160,Fairfax,32614,SPP,Sustainable Australia,BELCHER,Richard,5,33284,LNP,Liberal National Party of Queensland,O'BRIEN,Ted,4,690,48.94
QLD,160,Fairfax,32513,ON,Pauline Hanson's One Nation,HENSELIN,Paul,6,32824,ALP,Australian Labor Party,McGLONE,Julie,9,2419,31.58
QLD,160,Fairfax,32513,ON,Pauline Hanson's One Nation,HENSELIN,Paul,6,33284,LNP,Liberal National Party of Queensland,O'BRIEN,Ted,4,5242,68.42
QLD,160,Fairfax,32079,IND,Independent,AUSTRALIE,Sinim,7,32824,ALP,Australian Labor Party,McGLONE,Julie,9,690,52.35
QLD,160,Fairfax,32079,IND,Independent,AUSTRALIE,Sinim,7,33284,LNP,Liberal National Party of Queensland,O'BRIEN,Ted,4,628,47.65
QLD,160,Fairfax,33493,LDP,Liberal Democrats,CADART,Bertrand,8,32824,ALP,Australian Labor Party,McGLONE,Julie,9,293,28.07
QLD,160,Fairfax,33493,LDP,Liberal Democrats,CADART,Bertrand,8,33284,LNP,Liberal National Party of Queensland,O'BRIEN,Ted,4,751,71.93
QLD,161,Fisher,0,,,First Preferences,,0,32819,ALP,Australian Labor Party,PARSELL,Daniel,2,22011,30.75
QLD,161,Fisher,0,,,First Preferences,,0,33228,LNP,Liberal National Party of Queensland,WALLACE,Andrew,5,49567,69.25
QLD,161,Fisher,32898,UAPP,United Australia Party,GRAY,Trevor David,1,32819,ALP,Australian Labor Party,PARSELL,Daniel,2,1237,36.07
QLD,161,Fisher,32898,UAPP,United Australia Party,GRAY,Trevor David,1,33228,LNP,Liberal National Party of Queensland,WALLACE,Andrew,5,2192,63.93
QLD,161,Fisher,33150,GRN,The Greens,BURTON,Tracy,3,32819,ALP,Australian Labor Party,PARSELL,Daniel,2,9573,77.9
QLD,161,Fisher,33150,GRN,The Greens,BURTON,Tracy,3,33228,LNP,Liberal National Party of Queensland,WALLACE,Andrew,5,2716,22.1
QLD,161,Fisher,32512,ON,Pauline Hanson's One Nation,PATERSON,Christopher,4,32819,ALP,Australian Labor Party,PARSELL,Daniel,2,2974,34.6
QLD,161,Fisher,32512,ON,Pauline Hanson's One Nation,PATERSON,Christopher,4,33228,LNP,Liberal National Party of Queensland,WALLACE,Andrew,5,5622,65.4
QLD,161,Fisher,33290,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,JESSOP,Mike,6,32819,ALP,Australian Labor Party,PARSELL,Daniel,2,441,27.7
QLD,161,Fisher,33290,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,JESSOP,Mike,6,33228,LNP,Liberal National Party of Queensland,WALLACE,Andrew,5,1151,72.3
QLD,161,Fisher,32397,LAOL,Love Australia or Leave,MONAGHAN,Paul,7,32819,ALP,Australian Labor Party,PARSELL,Daniel,2,712,45.52
QLD,161,Fisher,32397,LAOL,Love Australia or Leave,MONAGHAN,Paul,7,33228,LNP,Liberal National Party of Queensland,WALLACE,Andrew,5,852,54.48
QLD,311,Flynn,0,,,First Preferences,,0,32942,ALP,Australian Labor Party,BEERS,Zac,1,25628,43.06
QLD,311,Flynn,0,,,First Preferences,,0,33242,LNP,Liberal National Party of Queensland,O'DOWD,Ken,8,33894,56.94
QLD,311,Flynn,32925,UAPP,United Australia Party,HARRIS,Nathan David,2,32942,ALP,Australian Labor Party,BEERS,Zac,1,1329,34.99
QLD,311,Flynn,32925,UAPP,United Australia Party,HARRIS,Nathan David,2,33242,LNP,Liberal National Party of Queensland,O'DOWD,Ken,8,2469,65.01
QLD,311,Flynn,33192,GRN,The Greens,BAKER,Jaiben,3,32942,ALP,Australian Labor Party,BEERS,Zac,1,2183,79.56
QLD,311,Flynn,33192,GRN,The Greens,BAKER,Jaiben,3,33242,LNP,Liberal National Party of Queensland,O'DOWD,Ken,8,561,20.44
QLD,311,Flynn,33458,IND,Independent,PETERSON,Murray,4,32942,ALP,Australian Labor Party,BEERS,Zac,1,956,47.94
QLD,311,Flynn,33458,IND,Independent,PETERSON,Murray,4,33242,LNP,Liberal National Party of Queensland,O'DOWD,Ken,8,1038,52.06
QLD,311,Flynn,32555,ON,Pauline Hanson's One Nation,LOHSE,Sharon,5,32942,ALP,Australian Labor Party,BEERS,Zac,1,5475,31.23
QLD,311,Flynn,32555,ON,Pauline Hanson's One Nation,LOHSE,Sharon,5,33242,LNP,Liberal National Party of Queensland,O'DOWD,Ken,8,12056,68.77
QLD,311,Flynn,17322,IND,Independent,SCOTT,Duncan George,6,32942,ALP,Australian Labor Party,BEERS,Zac,1,732,52.89
QLD,311,Flynn,17322,IND,Independent,SCOTT,Duncan George,6,33242,LNP,Liberal National Party of Queensland,O'DOWD,Ken,8,652,47.11
QLD,311,Flynn,33272,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,HIESLER,Marcus John,7,32942,ALP,Australian Labor Party,BEERS,Zac,1,682,27.46
QLD,311,Flynn,33272,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,HIESLER,Marcus John,7,33242,LNP,Liberal National Party of Queensland,O'DOWD,Ken,8,1802,72.54
QLD,162,Forde,0,,,First Preferences,,0,32906,ALP,Australian Labor Party,HARDMAN,Des,5,27008,40.41
QLD,162,Forde,0,,,First Preferences,,0,33234,LNP,Liberal National Party of Queensland,VAN MANEN,Bert,4,39819,59.59
QLD,162,Forde,32549,ON,Pauline Hanson's One Nation,BOWRON,Ian,1,32906,ALP,Australian Labor Party,HARDMAN,Des,5,3529,32.65
QLD,162,Forde,32549,ON,Pauline Hanson's One Nation,BOWRON,Ian,1,33234,LNP,Liberal National Party of Queensland,VAN MANEN,Bert,4,7278,67.35
QLD,162,Forde,33173,GRN,The Greens,PETERSEN,Kirsty,2,32906,ALP,Australian Labor Party,HARDMAN,Des,5,5536,69.31
QLD,162,Forde,33173,GRN,The Greens,PETERSEN,Kirsty,2,33234,LNP,Liberal National Party of Queensland,VAN MANEN,Bert,4,2451,30.69
QLD,162,Forde,32943,UAPP,United Australia Party,CREIGHTON,Paul,3,32906,ALP,Australian Labor Party,HARDMAN,Des,5,1130,30.57
QLD,162,Forde,32943,UAPP,United Australia Party,CREIGHTON,Paul,3,33234,LNP,Liberal National Party of Queensland,VAN MANEN,Bert,4,2566,69.43
QLD,162,Forde,33124,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,INNES,Les,6,32906,ALP,Australian Labor Party,HARDMAN,Des,5,696,31.39
QLD,162,Forde,33124,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,INNES,Les,6,33234,LNP,Liberal National Party of Queensland,VAN MANEN,Bert,4,1521,68.61
QLD,163,Griffith,0,,,First Preferences,,0,32753,ALP,Australian Labor Party,BUTLER,Terri,2,30836,43.04
QLD,163,Griffith,0,,,First Preferences,,0,33226,LNP,Liberal National Party of Queensland,ROBERTS,Olivia,1,40816,56.96
QLD,163,Griffith,33167,GRN,The Greens,CHANDLER-MATHER,Max,3,32753,ALP,Australian Labor Party,BUTLER,Terri,2,20346,86.35
QLD,163,Griffith,33167,GRN,The Greens,CHANDLER-MATHER,Max,3,33226,LNP,Liberal National Party of Queensland,ROBERTS,Olivia,1,3216,13.65
QLD,163,Griffith,32909,UAPP,United Australia Party,JULIUS,Christian John,4,32753,ALP,Australian Labor Party,BUTLER,Terri,2,460,31.86
QLD,163,Griffith,32909,UAPP,United Australia Party,JULIUS,Christian John,4,33226,LNP,Liberal National Party of Queensland,ROBERTS,Olivia,1,984,68.14
QLD,163,Griffith,32554,ON,Pauline Hanson's One Nation,DARLINGTON,Julie,5,32753,ALP,Australian Labor Party,BUTLER,Terri,2,755,35.8
QLD,163,Griffith,32554,ON,Pauline Hanson's One Nation,DARLINGTON,Julie,5,33226,LNP,Liberal National Party of Queensland,ROBERTS,Olivia,1,1354,64.2
QLD,163,Griffith,33128,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,MURRAY,Tony,6,32753,ALP,Australian Labor Party,BUTLER,Terri,2,262,30.82
QLD,163,Griffith,33128,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,MURRAY,Tony,6,33226,LNP,Liberal National Party of Queensland,ROBERTS,Olivia,1,588,69.18
QLD,164,Groom,0,,,First Preferences,,0,32750,ALP,Australian Labor Party,KAY,Troy,6,17811,25.92
QLD,164,Groom,0,,,First Preferences,,0,33113,LNP,Liberal National Party of Queensland,McVEIGH,John,4,50908,74.08
QLD,164,Groom,33170,GRN,The Greens,NELLIGAN,Alyce,1,32750,ALP,Australian Labor Party,KAY,Troy,6,5327,70.11
QLD,164,Groom,33170,GRN,The Greens,NELLIGAN,Alyce,1,33113,LNP,Liberal National Party of Queensland,McVEIGH,John,4,2271,29.89
QLD,164,Groom,32702,ON,Pauline Hanson's One Nation,KING,David,2,32750,ALP,Australian Labor Party,KAY,Troy,6,3399,27.21
QLD,164,Groom,32702,ON,Pauline Hanson's One Nation,KING,David,2,33113,LNP,Liberal National Party of Queensland,McVEIGH,John,4,9094,72.79
QLD,164,Groom,33313,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,ADRELIUS,Perry,3,32750,ALP,Australian Labor Party,KAY,Troy,6,502,17.59
QLD,164,Groom,33313,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,ADRELIUS,Perry,3,33113,LNP,Liberal National Party of Queensland,McVEIGH,John,4,2352,82.41
QLD,164,Groom,32922,UAPP,United Australia Party,LAW,Kenneth Ian,5,32750,ALP,Australian Labor Party,KAY,Troy,6,1135,29.99
QLD,164,Groom,32922,UAPP,United Australia Party,LAW,Kenneth Ian,5,33113,LNP,Liberal National Party of Queensland,McVEIGH,John,4,2649,70.01
QLD,165,Herbert,0,,,First Preferences,,0,32762,ALP,Australian Labor Party,O'TOOLE,Cathy,8,23393,40.68
QLD,165,Herbert,0,,,First Preferences,,0,33285,LNP,Liberal National Party of Queensland,THOMPSON,Phillip,5,34112,59.32
QLD,165,Herbert,32569,ON,Pauline Hanson's One Nation,LOHSE,Amy,1,32762,ALP,Australian Labor Party,O'TOOLE,Cathy,8,3411,33.48
QLD,165,Herbert,32569,ON,Pauline Hanson's One Nation,LOHSE,Amy,1,33285,LNP,Liberal National Party of Queensland,THOMPSON,Phillip,5,6778,66.52
QLD,165,Herbert,32858,UAPP,United Australia Party,DOWLING,Greg,2,32762,ALP,Australian Labor Party,O'TOOLE,Cathy,8,1322,25.23
QLD,165,Herbert,32858,UAPP,United Australia Party,DOWLING,Greg,2,33285,LNP,Liberal National Party of Queensland,THOMPSON,Phillip,5,3917,74.77
QLD,165,Herbert,32610,KAP,Katter's Australian Party (KAP),RADECK,Nanette,3,32762,ALP,Australian Labor Party,O'TOOLE,Cathy,8,3417,37.94
QLD,165,Herbert,32610,KAP,Katter's Australian Party (KAP),RADECK,Nanette,3,33285,LNP,Liberal National Party of Queensland,THOMPSON,Phillip,5,5590,62.06
QLD,165,Herbert,33252,GRN,The Greens,BLACKADDER,Sam,4,32762,ALP,Australian Labor Party,O'TOOLE,Cathy,8,5456,81.18
QLD,165,Herbert,33252,GRN,The Greens,BLACKADDER,Sam,4,33285,LNP,Liberal National Party of Queensland,THOMPSON,Phillip,5,1265,18.82
QLD,165,Herbert,33303,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,DURANT,Tamara,6,32762,ALP,Australian Labor Party,O'TOOLE,Cathy,8,372,22.26
QLD,165,Herbert,33303,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,DURANT,Tamara,6,33285,LNP,Liberal National Party of Queensland,THOMPSON,Phillip,5,1299,77.74
QLD,165,Herbert,32249,AJP,Animal Justice Party,SEVERNS,Mackenzie,7,32762,ALP,Australian Labor Party,O'TOOLE,Cathy,8,905,57.1
QLD,165,Herbert,32249,AJP,Animal Justice Party,SEVERNS,Mackenzie,7,33285,LNP,Liberal National Party of Queensland,THOMPSON,Phillip,5,680,42.9
QLD,166,Hinkler,0,,,First Preferences,,0,32758,ALP,Australian Labor Party,PASCOE,Richard,9,21110,33.25
QLD,166,Hinkler,0,,,First Preferences,,0,33166,LNP,Liberal National Party of Queensland,PITT,Keith,2,42374,66.75
QLD,166,Hinkler,32613,ON,Pauline Hanson's One Nation,HUXHAM,Damian,1,32758,ALP,Australian Labor Party,PASCOE,Richard,9,3936,28.89
QLD,166,Hinkler,32613,ON,Pauline Hanson's One Nation,HUXHAM,Damian,1,33166,LNP,Liberal National Party of Queensland,PITT,Keith,2,9689,71.11
QLD,166,Hinkler,32953,GRN,The Greens,JACKSON,Anne,3,32758,ALP,Australian Labor Party,PASCOE,Richard,9,2560,74.81
QLD,166,Hinkler,32953,GRN,The Greens,JACKSON,Anne,3,33166,LNP,Liberal National Party of Queensland,PITT,Keith,2,862,25.19
QLD,166,Hinkler,32120,IND,Independent,NORMAN,David,4,32758,ALP,Australian Labor Party,PASCOE,Richard,9,678,51.09
QLD,166,Hinkler,32120,IND,Independent,NORMAN,David,4,33166,LNP,Liberal National Party of Queensland,PITT,Keith,2,649,48.91
QLD,166,Hinkler,32083,IND,Independent,TURAGA,Moe,5,32758,ALP,Australian Labor Party,PASCOE,Richard,9,1480,57.3
QLD,166,Hinkler,32083,IND,Independent,TURAGA,Moe,5,33166,LNP,Liberal National Party of Queensland,PITT,Keith,2,1103,42.7
QLD,166,Hinkler,33145,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,ERSKINE,Aaron,6,32758,ALP,Australian Labor Party,PASCOE,Richard,9,399,27.12
QLD,166,Hinkler,33145,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,ERSKINE,Aaron,6,33166,LNP,Liberal National Party of Queensland,PITT,Keith,2,1072,72.88
QLD,166,Hinkler,32912,UAPP,United Australia Party,ELLUL,Joseph Kevin,7,32758,ALP,Australian Labor Party,PASCOE,Richard,9,1240,30.78
QLD,166,Hinkler,32912,UAPP,United Australia Party,ELLUL,Joseph Kevin,7,33166,LNP,Liberal National Party of Queensland,PITT,Keith,2,2789,69.22
QLD,166,Hinkler,32214,AJP,Animal Justice Party,BYRNES,Amy,8,32758,ALP,Australian Labor Party,PASCOE,Richard,9,818,58.81
QLD,166,Hinkler,32214,AJP,Animal Justice Party,BYRNES,Amy,8,33166,LNP,Liberal National Party of Queensland,PITT,Keith,2,573,41.19
QLD,166,Hinkler,32098,IND,Independent,WONE,Adrian Jacob,10,32758,ALP,Australian Labor Party,PASCOE,Richard,9,462,62.86
QLD,166,Hinkler,32098,IND,Independent,WONE,Adrian Jacob,10,33166,LNP,Liberal National Party of Queensland,PITT,Keith,2,273,37.14
QLD,167,Kennedy,0,,,First Preferences,,0,32587,KAP,Katter's Australian Party (KAP),KATTER,Bob,2,37665,59.85
QLD,167,Kennedy,0,,,First Preferences,,0,33340,LNP,Liberal National Party of Queensland,BEVERIDGE,Frank,5,25264,40.15
QLD,167,Kennedy,32892,UAPP,United Australia Party,BERTUCH,Sue,1,32587,KAP,Katter's Australian Party (KAP),KATTER,Bob,2,4214,68.81
QLD,167,Kennedy,32892,UAPP,United Australia Party,BERTUCH,Sue,1,33340,LNP,Liberal National Party of Queensland,BEVERIDGE,Frank,5,1910,31.19
QLD,167,Kennedy,33298,GRN,The Greens,BURNESS,Lyle,3,32587,KAP,Katter's Australian Party (KAP),KATTER,Bob,2,2877,60.56
QLD,167,Kennedy,33298,GRN,The Greens,BURNESS,Lyle,3,33340,LNP,Liberal National Party of Queensland,BEVERIDGE,Frank,5,1874,39.44
QLD,167,Kennedy,33241,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,HACKWELL,Ian Douglas,4,32587,KAP,Katter's Australian Party (KAP),KATTER,Bob,2,1867,73.74
QLD,167,Kennedy,33241,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,HACKWELL,Ian Douglas,4,33340,LNP,Liberal National Party of Queensland,BEVERIDGE,Frank,5,665,26.26
QLD,167,Kennedy,32808,ALP,Australian Labor Party,McGUIRE,Brett,6,32587,KAP,Katter's Australian Party (KAP),KATTER,Bob,2,11608,74.35
QLD,167,Kennedy,32808,ALP,Australian Labor Party,McGUIRE,Brett,6,33340,LNP,Liberal National Party of Queensland,BEVERIDGE,Frank,5,4004,25.65
QLD,168,Leichhardt,0,,,First Preferences,,0,32820,ALP,Australian Labor Party,FAITH,Elida,3,25846,43.37
QLD,168,Leichhardt,0,,,First Preferences,,0,33177,LNP,Liberal National Party of Queensland,ENTSCH,Warren,7,33753,56.63
QLD,168,Leichhardt,33212,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,ASHBY,Jo,1,32820,ALP,Australian Labor Party,FAITH,Elida,3,935,47.32
QLD,168,Leichhardt,33212,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,ASHBY,Jo,1,33177,LNP,Liberal National Party of Queensland,ENTSCH,Warren,7,1041,52.68
QLD,168,Leichhardt,32496,IND,Independent,ANDERSON,Chad,2,32820,ALP,Australian Labor Party,FAITH,Elida,3,1470,57.38
QLD,168,Leichhardt,32496,IND,Independent,ANDERSON,Chad,2,33177,LNP,Liberal National Party of Queensland,ENTSCH,Warren,7,1092,42.62
QLD,168,Leichhardt,32568,ON,Pauline Hanson's One Nation,MACDONALD,Ross,4,32820,ALP,Australian Labor Party,FAITH,Elida,3,1926,35.48
QLD,168,Leichhardt,32568,ON,Pauline Hanson's One Nation,MACDONALD,Ross,4,33177,LNP,Liberal National Party of Queensland,ENTSCH,Warren,7,3502,64.52
QLD,168,Leichhardt,32696,KAP,Katter's Australian Party (KAP),McCARTHY,Daniel,5,32820,ALP,Australian Labor Party,FAITH,Elida,3,2453,33.52
QLD,168,Leichhardt,32696,KAP,Katter's Australian Party (KAP),McCARTHY,Daniel,5,33177,LNP,Liberal National Party of Queensland,ENTSCH,Warren,7,4865,66.48
QLD,168,Leichhardt,32916,UAPP,United Australia Party,SACKLEY,Jen,6,32820,ALP,Australian Labor Party,FAITH,Elida,3,1147,32.2
QLD,168,Leichhardt,32916,UAPP,United Australia Party,SACKLEY,Jen,6,33177,LNP,Liberal National Party of Queensland,ENTSCH,Warren,7,2415,67.8
QLD,168,Leichhardt,33129,GRN,The Greens,OLIVER,Gary,8,32820,ALP,Australian Labor Party,FAITH,Elida,3,7370,78.91
QLD,168,Leichhardt,33129,GRN,The Greens,OLIVER,Gary,8,33177,LNP,Liberal National Party of Queensland,ENTSCH,Warren,7,1970,21.09
QLD,169,Lilley,0,,,First Preferences,,0,32866,ALP,Australian Labor Party,WELLS,Anika,5,34434,46.64
QLD,169,Lilley,0,,,First Preferences,,0,33292,LNP,Liberal National Party of Queensland,CARSWELL,Brad,4,39392,53.36
QLD,169,Lilley,32726,ON,Pauline Hanson's One Nation,BELL-HENSELIN,Tracey,1,32866,ALP,Australian Labor Party,WELLS,Anika,5,1551,30.03
QLD,169,Lilley,32726,ON,Pauline Hanson's One Nation,BELL-HENSELIN,Tracey,1,33292,LNP,Liberal National Party of Queensland,CARSWELL,Brad,4,3614,69.97
QLD,169,Lilley,33306,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,COLES,Don,2,32866,ALP,Australian Labor Party,WELLS,Anika,5,312,27.01
QLD,169,Lilley,33306,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,COLES,Don,2,33292,LNP,Liberal National Party of Queensland,CARSWELL,Brad,4,843,72.99
QLD,169,Lilley,33300,SAL,Socialist Alliance,CROOK,Mike,3,32866,ALP,Australian Labor Party,WELLS,Anika,5,534,71.87
QLD,169,Lilley,33300,SAL,Socialist Alliance,CROOK,Mike,3,33292,LNP,Liberal National Party of Queensland,CARSWELL,Brad,4,209,28.13
QLD,169,Lilley,33258,GRN,The Greens,MEYER,John,6,32866,ALP,Australian Labor Party,WELLS,Anika,5,11384,84.08
QLD,169,Lilley,33258,GRN,The Greens,MEYER,John,6,33292,LNP,Liberal National Party of Queensland,CARSWELL,Brad,4,2155,15.92
QLD,169,Lilley,32967,UAPP,United Australia Party,McCLAER,David Bruce,7,32866,ALP,Australian Labor Party,WELLS,Anika,5,702,32.25
QLD,169,Lilley,32967,UAPP,United Australia Party,McCLAER,David Bruce,7,33292,LNP,Liberal National Party of Queensland,CARSWELL,Brad,4,1475,67.75
QLD,302,Longman,0,,,First Preferences,,0,32860,ALP,Australian Labor Party,LAMB,Susan,4,33949,46.92
QLD,302,Longman,0,,,First Preferences,,0,33384,LNP,Liberal National Party of Queensland,YOUNG,Terry,1,38411,53.08
QLD,302,Longman,32919,UAPP,United Australia Party,MAHER,Bailey James,2,32860,ALP,Australian Labor Party,LAMB,Susan,4,1198,35.83
